node,lidvid,product_class,harvest_date
PSA,urn:esa:psa:em16::6.1,Product_Bundle,2023-08-25T17:14:37.776042Z
PSA,urn:esa:psa:em16::6.2,Product_Bundle,2023-08-25T17:14:37.816310Z
PSA,urn:esa:psa:em16::6.3,Product_Bundle,2023-08-25T17:14:37.835894Z
PSA,urn:esa:psa:em16::6.4,Product_Bundle,2023-08-25T17:14:37.849845Z
PSA,urn:esa:psa:em16::60.0,Product_Bundle,2023-08-25T17:15:21.057478Z
PSA,urn:esa:psa:em16::61.0,Product_Bundle,2023-08-25T17:15:21.076291Z
PSA,urn:esa:psa:em16::62.0,Product_Bundle,2023-08-25T17:15:21.094689Z
PSA,urn:esa:psa:em16::63.0,Product_Bundle,2023-08-25T17:15:21.111602Z
PSA,urn:esa:psa:em16::64.0,Product_Bundle,2023-08-25T17:15:21.151344Z
PSA,urn:esa:psa:em16::65.0,Product_Bundle,2023-08-25T17:15:21.186907Z
PSA,urn:esa:psa:em16::66.0,Product_Bundle,2023-08-25T17:15:21.211505Z
PSA,urn:esa:psa:em16::67.0,Product_Bundle,2023-08-25T17:15:21.233412Z
PSA,urn:esa:psa:em16::67.1,Product_Bundle,2023-08-25T17:15:21.253856Z
PSA,urn:esa:psa:em16::67.10,Product_Bundle,2023-08-25T17:15:21.496910Z
PSA,urn:esa:psa:em16::67.11,Product_Bundle,2023-08-25T17:15:21.521741Z
PSA,urn:esa:psa:em16::67.12,Product_Bundle,2023-08-25T17:15:21.547991Z
PSA,urn:esa:psa:em16::67.13,Product_Bundle,2023-08-25T17:15:21.581942Z
PSA,urn:esa:psa:em16::67.14,Product_Bundle,2023-08-25T17:15:21.630583Z
PSA,urn:esa:psa:em16::67.15,Product_Bundle,2023-08-25T17:15:21.659166Z
PSA,urn:esa:psa:em16::67.16,Product_Bundle,2023-08-25T17:15:21.677428Z
PSA,urn:esa:psa:em16::67.17,Product_Bundle,2023-08-25T17:15:21.702604Z
PSA,urn:esa:psa:em16::67.18,Product_Bundle,2023-08-25T17:15:21.743258Z
PSA,urn:esa:psa:em16::67.19,Product_Bundle,2023-08-25T17:15:21.812268Z
PSA,urn:esa:psa:em16::67.2,Product_Bundle,2023-08-25T17:15:21.279443Z
PSA,urn:esa:psa:em16::67.20,Product_Bundle,2023-08-25T17:15:21.853064Z
PSA,urn:esa:psa:em16::67.21,Product_Bundle,2023-08-25T17:15:21.902002Z
PSA,urn:esa:psa:em16::67.22,Product_Bundle,2023-08-25T17:15:21.947913Z
PSA,urn:esa:psa:em16::67.23,Product_Bundle,2023-08-25T17:15:22.001968Z
PSA,urn:esa:psa:em16::67.24,Product_Bundle,2023-08-25T17:15:22.058414Z
PSA,urn:esa:psa:em16::67.25,Product_Bundle,2023-08-25T17:15:22.110602Z
PSA,urn:esa:psa:em16::67.26,Product_Bundle,2023-08-25T17:15:22.167492Z
PSA,urn:esa:psa:em16::67.27,Product_Bundle,2023-08-25T17:15:22.190347Z
PSA,urn:esa:psa:em16::67.28,Product_Bundle,2023-08-25T17:15:22.218824Z
PSA,urn:esa:psa:em16::67.29,Product_Bundle,2023-08-25T17:15:22.279131Z
PSA,urn:esa:psa:em16::67.3,Product_Bundle,2023-08-25T17:15:21.301121Z
PSA,urn:esa:psa:em16::67.30,Product_Bundle,2023-08-25T17:15:26.783929Z
PSA,urn:esa:psa:em16::67.31,Product_Bundle,2023-08-25T17:15:26.835323Z
PSA,urn:esa:psa:em16::67.32,Product_Bundle,2023-08-25T17:15:26.864789Z
PSA,urn:esa:psa:em16::67.33,Product_Bundle,2023-08-25T17:15:26.886106Z
PSA,urn:esa:psa:em16::67.34,Product_Bundle,2023-08-25T17:15:26.907548Z
PSA,urn:esa:psa:em16::67.35,Product_Bundle,2023-08-25T17:15:26.925556Z
PSA,urn:esa:psa:em16::67.36,Product_Bundle,2023-08-25T17:15:26.946559Z
PSA,urn:esa:psa:em16::67.37,Product_Bundle,2023-08-25T17:15:26.973368Z
PSA,urn:esa:psa:em16::67.38,Product_Bundle,2023-08-25T17:15:26.999767Z
PSA,urn:esa:psa:em16::67.39,Product_Bundle,2023-08-25T17:15:27.020337Z
PSA,urn:esa:psa:em16::67.4,Product_Bundle,2023-08-25T17:15:21.327223Z
PSA,urn:esa:psa:em16::67.40,Product_Bundle,2023-08-25T17:15:27.060621Z
PSA,urn:esa:psa:em16::67.41,Product_Bundle,2023-08-25T17:15:27.078704Z
PSA,urn:esa:psa:em16::67.42,Product_Bundle,2023-08-25T17:15:27.098929Z
PSA,urn:esa:psa:em16::67.43,Product_Bundle,2023-08-25T17:15:27.120828Z
PSA,urn:esa:psa:em16::67.44,Product_Bundle,2023-08-25T17:15:27.156389Z
PSA,urn:esa:psa:em16::67.45,Product_Bundle,2023-08-25T17:15:27.179057Z
PSA,urn:esa:psa:em16::67.46,Product_Bundle,2023-08-25T17:15:27.199072Z
PSA,urn:esa:psa:em16::67.47,Product_Bundle,2023-08-25T17:15:27.224598Z
PSA,urn:esa:psa:em16::67.48,Product_Bundle,2023-08-25T17:15:27.244503Z
PSA,urn:esa:psa:em16::67.49,Product_Bundle,2023-08-25T17:15:27.264906Z
PSA,urn:esa:psa:em16::67.5,Product_Bundle,2023-08-25T17:15:21.349247Z
PSA,urn:esa:psa:em16::67.50,Product_Bundle,2023-08-25T17:15:27.287153Z
PSA,urn:esa:psa:em16::67.51,Product_Bundle,2023-08-25T17:15:27.309849Z
PSA,urn:esa:psa:em16::67.52,Product_Bundle,2023-08-25T17:15:27.338034Z
PSA,urn:esa:psa:em16::67.53,Product_Bundle,2023-08-25T17:15:27.387058Z
PSA,urn:esa:psa:em16::67.54,Product_Bundle,2023-08-25T17:15:27.426498Z
PSA,urn:esa:psa:em16::67.55,Product_Bundle,2023-08-25T17:15:27.455636Z
PSA,urn:esa:psa:em16::67.56,Product_Bundle,2023-08-25T17:15:27.476773Z
PSA,urn:esa:psa:em16::67.57,Product_Bundle,2023-08-25T17:15:27.495782Z
PSA,urn:esa:psa:em16::67.58,Product_Bundle,2023-08-25T17:15:27.522848Z
PSA,urn:esa:psa:em16::67.59,Product_Bundle,2023-08-25T17:15:27.560146Z
PSA,urn:esa:psa:em16::67.6,Product_Bundle,2023-08-25T17:15:21.373792Z
PSA,urn:esa:psa:em16::67.60,Product_Bundle,2023-08-25T17:15:27.581384Z
PSA,urn:esa:psa:em16::67.61,Product_Bundle,2023-08-25T17:15:27.599447Z
PSA,urn:esa:psa:em16::67.62,Product_Bundle,2023-08-25T17:15:27.617832Z
PSA,urn:esa:psa:em16::67.63,Product_Bundle,2023-08-25T17:15:27.635914Z
PSA,urn:esa:psa:em16::67.7,Product_Bundle,2023-08-25T17:15:21.394653Z
PSA,urn:esa:psa:em16::67.8,Product_Bundle,2023-08-25T17:15:21.419822Z
PSA,urn:esa:psa:em16::67.9,Product_Bundle,2023-08-25T17:15:21.468663Z
PSA,urn:esa:psa:em16::68.0,Product_Bundle,2023-08-25T17:15:27.687633Z
PSA,urn:esa:psa:em16::69.0,Product_Bundle,2023-08-25T17:15:27.710631Z
PSA,urn:esa:psa:em16::7.0,Product_Bundle,2023-08-25T17:14:37.866622Z
PSA,urn:esa:psa:em16::7.1,Product_Bundle,2023-08-25T17:14:37.904048Z
PSA,urn:esa:psa:em16::7.2,Product_Bundle,2023-08-25T17:14:37.927385Z
PSA,urn:esa:psa:em16::7.3,Product_Bundle,2023-08-25T17:14:37.945728Z
PSA,urn:esa:psa:em16::7.4,Product_Bundle,2023-08-25T17:14:37.965838Z
PSA,urn:esa:psa:em16::70.0,Product_Bundle,2023-08-25T17:15:27.736017Z
PSA,urn:esa:psa:em16::71.0,Product_Bundle,2023-08-25T17:15:27.758497Z
PSA,urn:esa:psa:em16::72.0,Product_Bundle,2023-08-25T17:15:27.776568Z
PSA,urn:esa:psa:em16::73.0,Product_Bundle,2023-08-25T17:15:27.799538Z
PSA,urn:esa:psa:em16::74.0,Product_Bundle,2023-08-25T17:15:27.826487Z
PSA,urn:esa:psa:em16::75.0,Product_Bundle,2023-08-25T17:15:27.856886Z
PSA,urn:esa:psa:em16::76.0,Product_Bundle,2023-08-25T17:15:27.889630Z
PSA,urn:esa:psa:em16::77.0,Product_Bundle,2023-08-25T17:15:27.910817Z
PSA,urn:esa:psa:em16::78.0,Product_Bundle,2023-08-25T17:15:27.929174Z
PSA,urn:esa:psa:em16::79.0,Product_Bundle,2023-08-25T17:15:27.953371Z
PSA,urn:esa:psa:em16::8.0,Product_Bundle,2023-08-25T17:14:37.975089Z
PSA,urn:esa:psa:em16::8.1,Product_Bundle,2023-08-25T17:14:37.987830Z
PSA,urn:esa:psa:em16::8.10,Product_Bundle,2023-08-25T17:14:42.270478Z
PSA,urn:esa:psa:em16::8.11,Product_Bundle,2023-08-25T17:14:42.284466Z
PSA,urn:esa:psa:em16::8.12,Product_Bundle,2023-08-25T17:14:42.294756Z
PSA,urn:esa:psa:em16::8.13,Product_Bundle,2023-08-25T17:14:42.315219Z
PSA,urn:esa:psa:em16::8.14,Product_Bundle,2023-08-25T17:14:42.329081Z
PSA,urn:esa:psa:em16::8.15,Product_Bundle,2023-08-25T17:14:42.337257Z
PSA,urn:esa:psa:em16::8.16,Product_Bundle,2023-08-25T17:14:42.344340Z
PSA,urn:esa:psa:em16::8.17,Product_Bundle,2023-08-25T17:14:42.350996Z
PSA,urn:esa:psa:em16::8.18,Product_Bundle,2023-08-25T17:14:42.363247Z
PSA,urn:esa:psa:em16::8.19,Product_Bundle,2023-08-25T17:14:42.374904Z
PSA,urn:esa:psa:em16::8.2,Product_Bundle,2023-08-25T17:14:42.186406Z
PSA,urn:esa:psa:em16::8.20,Product_Bundle,2023-08-25T17:14:42.387463Z
PSA,urn:esa:psa:em16::8.21,Product_Bundle,2023-08-25T17:14:42.400504Z
PSA,urn:esa:psa:em16::8.22,Product_Bundle,2023-08-25T17:14:42.412403Z
PSA,urn:esa:psa:em16::8.23,Product_Bundle,2023-08-25T17:14:42.421738Z
PSA,urn:esa:psa:em16::8.24,Product_Bundle,2023-08-25T17:14:42.435218Z
PSA,urn:esa:psa:em16::8.25,Product_Bundle,2023-08-25T17:14:42.448335Z
PSA,urn:esa:psa:em16::8.26,Product_Bundle,2023-08-25T17:14:42.457195Z
PSA,urn:esa:psa:em16::8.27,Product_Bundle,2023-08-25T17:14:42.468108Z
PSA,urn:esa:psa:em16::8.28,Product_Bundle,2023-08-25T17:14:42.486228Z
PSA,urn:esa:psa:em16::8.29,Product_Bundle,2023-08-25T17:14:42.494819Z
PSA,urn:esa:psa:em16::8.3,Product_Bundle,2023-08-25T17:14:42.203453Z
PSA,urn:esa:psa:em16::8.30,Product_Bundle,2023-08-25T17:14:42.511238Z
PSA,urn:esa:psa:em16::8.31,Product_Bundle,2023-08-25T17:14:42.524740Z
PSA,urn:esa:psa:em16::8.32,Product_Bundle,2023-08-25T17:14:42.538222Z
PSA,urn:esa:psa:em16::8.33,Product_Bundle,2023-08-25T17:14:42.545523Z
PSA,urn:esa:psa:em16::8.34,Product_Bundle,2023-08-25T17:14:42.554551Z
PSA,urn:esa:psa:em16::8.35,Product_Bundle,2023-08-25T17:14:42.565390Z
PSA,urn:esa:psa:em16::8.36,Product_Bundle,2023-08-25T17:14:42.578208Z
PSA,urn:esa:psa:em16::8.37,Product_Bundle,2023-08-25T17:14:42.586330Z
PSA,urn:esa:psa:em16::8.38,Product_Bundle,2023-08-25T17:14:42.597980Z
PSA,urn:esa:psa:em16::8.39,Product_Bundle,2023-08-25T17:14:42.618574Z
PSA,urn:esa:psa:em16::8.4,Product_Bundle,2023-08-25T17:14:42.213501Z
PSA,urn:esa:psa:em16::8.40,Product_Bundle,2023-08-25T17:14:42.630216Z
PSA,urn:esa:psa:em16::8.5,Product_Bundle,2023-08-25T17:14:42.225777Z
PSA,urn:esa:psa:em16::8.6,Product_Bundle,2023-08-25T17:14:42.236871Z
PSA,urn:esa:psa:em16::8.7,Product_Bundle,2023-08-25T17:14:42.247419Z
PSA,urn:esa:psa:em16::8.8,Product_Bundle,2023-08-25T17:14:42.255337Z
PSA,urn:esa:psa:em16::8.9,Product_Bundle,2023-08-25T17:14:42.263365Z
PSA,urn:esa:psa:em16::80.0,Product_Bundle,2023-08-25T17:15:27.975168Z
PSA,urn:esa:psa:em16::81.0,Product_Bundle,2023-08-25T17:15:27.994849Z
PSA,urn:esa:psa:em16::82.0,Product_Bundle,2023-08-25T17:15:28.025075Z
PSA,urn:esa:psa:em16::83.0,Product_Bundle,2023-08-25T17:15:28.057896Z
PSA,urn:esa:psa:em16::84.0,Product_Bundle,2023-08-25T17:15:33.741864Z
PSA,urn:esa:psa:em16::85.0,Product_Bundle,2023-08-25T17:15:33.771886Z
PSA,urn:esa:psa:em16::86.0,Product_Bundle,2023-08-25T17:15:33.795632Z
PSA,urn:esa:psa:em16::87.0,Product_Bundle,2023-08-25T17:15:33.819537Z
PSA,urn:esa:psa:em16::88.0,Product_Bundle,2023-08-25T17:15:33.844542Z
PSA,urn:esa:psa:em16::89.0,Product_Bundle,2023-08-25T17:15:33.870093Z
PSA,urn:esa:psa:em16::9.0,Product_Bundle,2023-08-25T17:14:42.638127Z
PSA,urn:esa:psa:em16::90.0,Product_Bundle,2023-08-25T17:15:33.909971Z
PSA,urn:esa:psa:em16::91.0,Product_Bundle,2023-08-25T17:15:33.933472Z
PSA,urn:esa:psa:em16::92.0,Product_Bundle,2023-08-25T17:15:33.961515Z
PSA,urn:esa:psa:em16::93.0,Product_Bundle,2023-08-25T17:15:33.986703Z
PSA,urn:esa:psa:em16::94.0,Product_Bundle,2023-08-25T17:15:34.007542Z
PSA,urn:esa:psa:em16::95.0,Product_Bundle,2023-08-25T17:15:34.031725Z
PSA,urn:esa:psa:em16::96.0,Product_Bundle,2023-08-25T17:15:34.054747Z
PSA,urn:esa:psa:em16::97.0,Product_Bundle,2023-08-25T17:15:34.079912Z
PSA,urn:esa:psa:em16::98.0,Product_Bundle,2023-08-25T17:15:34.107988Z
PSA,urn:esa:psa:em16::99.0,Product_Bundle,2023-08-25T17:15:34.130295Z
PSA,urn:esa:psa:em16_edm_dre::1.0,Product_Bundle,2023-09-26T14:23:07.693036Z
PDS_NAIF,urn:esa:psa:em16_spice::1.0,Product_Bundle,2024-12-19T00:20:12.633373Z
PSA,urn:esa:psa:em16_spice::1.0,Product_Bundle,2023-09-21T06:58:31.752726Z
,urn:esa:psa:em16_spice::10.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::10.0,Product_Bundle,2024-12-19T00:23:25.763115Z
PSA,urn:esa:psa:em16_spice::10.0,Product_Bundle,2024-02-21T08:22:26.051131Z
,urn:esa:psa:em16_spice::11.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::11.0,Product_Bundle,2024-12-19T00:23:25.978230Z
,urn:esa:psa:em16_spice::12.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::12.0,Product_Bundle,2024-12-19T00:23:26.186613Z
,urn:esa:psa:em16_spice::13.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::13.0,Product_Bundle,2025-02-07T11:18:44.706838Z
,urn:esa:psa:em16_spice::14.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::14.0,Product_Bundle,2025-06-17T10:18:21.464694Z
,urn:esa:psa:em16_spice::15.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::15.0,Product_Bundle,2025-10-09T16:20:55.918793Z
,urn:esa:psa:em16_spice::16.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::16.0,Product_Bundle,2026-02-18T11:18:56.131655Z
,urn:esa:psa:em16_spice::2.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::2.0,Product_Bundle,2024-12-19T00:23:10.396209Z
PSA,urn:esa:psa:em16_spice::2.0,Product_Bundle,2023-09-23T18:37:19.074843Z
PDS_NAIF,urn:esa:psa:em16_spice::3.0,Product_Bundle,2024-12-19T00:23:10.619289Z
PSA,urn:esa:psa:em16_spice::3.0,Product_Bundle,2023-09-23T18:37:19.130634Z
,urn:esa:psa:em16_spice::4.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::4.0,Product_Bundle,2024-12-19T00:23:10.832568Z
PSA,urn:esa:psa:em16_spice::4.0,Product_Bundle,2023-09-23T18:37:19.167072Z
,urn:esa:psa:em16_spice::5.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::5.0,Product_Bundle,2024-12-19T00:23:11.052893Z
PSA,urn:esa:psa:em16_spice::5.0,Product_Bundle,2023-09-23T18:37:19.217810Z
,urn:esa:psa:em16_spice::6.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::6.0,Product_Bundle,2024-12-19T00:23:24.883912Z
PSA,urn:esa:psa:em16_spice::6.0,Product_Bundle,2023-09-23T18:37:19.283504Z
,urn:esa:psa:em16_spice::7.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::7.0,Product_Bundle,2024-12-19T00:23:25.094885Z
PSA,urn:esa:psa:em16_spice::7.0,Product_Bundle,2023-09-23T18:37:19.339135Z
,urn:esa:psa:em16_spice::8.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::8.0,Product_Bundle,2024-12-19T00:23:25.310514Z
PSA,urn:esa:psa:em16_spice::8.0,Product_Bundle,2023-09-26T14:23:39.275998Z
,urn:esa:psa:em16_spice::9.0,Product_Bundle,
PDS_NAIF,urn:esa:psa:em16_spice::9.0,Product_Bundle,2024-12-19T00:23:25.527767Z
PSA,urn:esa:psa:em16_spice::9.0,Product_Bundle,2024-01-22T10:59:36.137335Z
,urn:esa:psa:em16_tgo_acs::1.0,Product_Bundle,
PSA,urn:esa:psa:em16_tgo_acs::1.0,Product_Bundle,2026-05-22T05:03:59.406886Z
PSA,urn:esa:psa:em16_tgo_acs::1.1,Product_Bundle,2023-09-23T23:11:30.323877Z
PSA,urn:esa:psa:em16_tgo_acs::1.2,Product_Bundle,2023-09-23T23:11:30.505705Z
PSA,urn:esa:psa:em16_tgo_acs::1.3,Product_Bundle,2023-09-23T23:11:30.522881Z
PSA,urn:esa:psa:em16_tgo_acs::1.4,Product_Bundle,2023-09-25T01:47:15.580944Z
PSA,urn:esa:psa:em16_tgo_acs::10.0,Product_Bundle,2023-09-25T15:40:27.877682Z
PSA,urn:esa:psa:em16_tgo_acs::100.0,Product_Bundle,2023-09-25T15:41:01.514412Z
PSA,urn:esa:psa:em16_tgo_acs::100.1,Product_Bundle,2023-09-25T15:41:01.577594Z
PSA,urn:esa:psa:em16_tgo_acs::100.2,Product_Bundle,2023-09-25T15:41:01.642711Z
PSA,urn:esa:psa:em16_tgo_acs::100.3,Product_Bundle,2023-09-25T15:41:01.668248Z
PSA,urn:esa:psa:em16_tgo_acs::100.4,Product_Bundle,2023-09-25T15:41:01.718376Z
PSA,urn:esa:psa:em16_tgo_acs::101.0,Product_Bundle,2023-09-25T15:41:01.755011Z
PSA,urn:esa:psa:em16_tgo_acs::101.1,Product_Bundle,2023-09-25T15:41:01.782161Z
PSA,urn:esa:psa:em16_tgo_acs::101.2,Product_Bundle,2023-09-25T15:41:01.832778Z
PSA,urn:esa:psa:em16_tgo_acs::101.3,Product_Bundle,2023-09-25T15:41:01.872456Z
PSA,urn:esa:psa:em16_tgo_acs::101.4,Product_Bundle,2023-09-25T15:41:01.911065Z
PSA,urn:esa:psa:em16_tgo_acs::102.0,Product_Bundle,2023-09-25T15:41:01.936403Z
PSA,urn:esa:psa:em16_tgo_acs::102.1,Product_Bundle,2023-09-25T15:41:01.963600Z
PSA,urn:esa:psa:em16_tgo_acs::102.2,Product_Bundle,2023-09-25T15:41:01.995097Z
PSA,urn:esa:psa:em16_tgo_acs::102.3,Product_Bundle,2023-09-25T15:42:50.402721Z
PSA,urn:esa:psa:em16_tgo_acs::103.0,Product_Bundle,2023-09-25T15:42:50.452114Z
PSA,urn:esa:psa:em16_tgo_acs::103.1,Product_Bundle,2023-09-25T15:42:50.482175Z
PSA,urn:esa:psa:em16_tgo_acs::103.2,Product_Bundle,2023-09-25T15:42:50.552882Z
PSA,urn:esa:psa:em16_tgo_acs::103.3,Product_Bundle,2023-09-25T15:42:50.573574Z
PSA,urn:esa:psa:em16_tgo_acs::103.4,Product_Bundle,2023-09-25T15:42:50.620039Z
PSA,urn:esa:psa:em16_tgo_acs::103.5,Product_Bundle,2023-09-25T15:42:50.650783Z
PSA,urn:esa:psa:em16_tgo_acs::104.0,Product_Bundle,2023-09-25T15:42:50.682292Z
PSA,urn:esa:psa:em16_tgo_acs::104.1,Product_Bundle,2023-09-26T14:54:50.438459Z
,urn:esa:psa:em16_tgo_acs::104.2,Product_Bundle,
PSA,urn:esa:psa:em16_tgo_acs::104.2,Product_Bundle,2025-03-22T06:03:18.212407Z
PSA,urn:esa:psa:em16_tgo_acs::11.0,Product_Bundle,2023-09-25T15:40:27.924576Z
PSA,urn:esa:psa:em16_tgo_acs::12.0,Product_Bundle,2023-09-25T15:40:27.970315Z
PSA,urn:esa:psa:em16_tgo_acs::13.0,Product_Bundle,2023-09-25T15:40:28.008558Z
PSA,urn:esa:psa:em16_tgo_acs::13.1,Product_Bundle,2023-09-25T15:40:28.065863Z
PSA,urn:esa:psa:em16_tgo_acs::13.10,Product_Bundle,2023-09-25T15:40:28.414104Z
PSA,urn:esa:psa:em16_tgo_acs::13.11,Product_Bundle,2023-09-25T15:40:30.453707Z
PSA,urn:esa:psa:em16_tgo_acs::13.12,Product_Bundle,2023-09-25T15:40:30.480390Z
PSA,urn:esa:psa:em16_tgo_acs::13.13,Product_Bundle,2023-09-25T15:40:30.503215Z
PSA,urn:esa:psa:em16_tgo_acs::13.14,Product_Bundle,2023-09-25T15:40:30.532300Z
PSA,urn:esa:psa:em16_tgo_acs::13.15,Product_Bundle,2023-09-25T15:40:30.556459Z
PSA,urn:esa:psa:em16_tgo_acs::13.16,Product_Bundle,2023-09-25T15:40:30.580473Z
PSA,urn:esa:psa:em16_tgo_acs::13.17,Product_Bundle,2023-09-25T15:40:30.606237Z
PSA,urn:esa:psa:em16_tgo_acs::13.18,Product_Bundle,2023-09-25T15:40:30.624314Z
PSA,urn:esa:psa:em16_tgo_acs::13.19,Product_Bundle,2023-09-25T15:40:30.651590Z
PSA,urn:esa:psa:em16_tgo_acs::13.2,Product_Bundle,2023-09-25T15:40:28.131269Z
PSA,urn:esa:psa:em16_tgo_acs::13.20,Product_Bundle,2023-09-25T15:40:30.679128Z
PSA,urn:esa:psa:em16_tgo_acs::13.21,Product_Bundle,2023-09-25T15:40:30.710122Z
PSA,urn:esa:psa:em16_tgo_acs::13.22,Product_Bundle,2023-09-25T15:40:30.758564Z
PSA,urn:esa:psa:em16_tgo_acs::13.23,Product_Bundle,2023-09-25T15:40:30.783192Z
PSA,urn:esa:psa:em16_tgo_acs::13.24,Product_Bundle,2023-09-25T15:40:30.808329Z
PSA,urn:esa:psa:em16_tgo_acs::13.25,Product_Bundle,2023-09-25T15:40:30.844937Z
PSA,urn:esa:psa:em16_tgo_acs::13.26,Product_Bundle,2023-09-25T15:40:30.866010Z
PSA,urn:esa:psa:em16_tgo_acs::13.27,Product_Bundle,2023-09-25T15:40:30.903105Z
PSA,urn:esa:psa:em16_tgo_acs::13.3,Product_Bundle,2023-09-25T15:40:28.172694Z
PSA,urn:esa:psa:em16_tgo_acs::13.4,Product_Bundle,2023-09-25T15:40:28.216457Z
PSA,urn:esa:psa:em16_tgo_acs::13.5,Product_Bundle,2023-09-25T15:40:28.258134Z
PSA,urn:esa:psa:em16_tgo_acs::13.6,Product_Bundle,2023-09-25T15:40:28.300823Z
PSA,urn:esa:psa:em16_tgo_acs::13.7,Product_Bundle,2023-09-25T15:40:28.327706Z
PSA,urn:esa:psa:em16_tgo_acs::13.8,Product_Bundle,2023-09-25T15:40:28.355963Z
PSA,urn:esa:psa:em16_tgo_acs::13.9,Product_Bundle,2023-09-25T15:40:28.384685Z
PSA,urn:esa:psa:em16_tgo_acs::14.0,Product_Bundle,2023-09-25T15:40:30.958163Z
PSA,urn:esa:psa:em16_tgo_acs::15.0,Product_Bundle,2023-09-25T15:40:30.986368Z
PSA,urn:esa:psa:em16_tgo_acs::16.0,Product_Bundle,2023-09-25T15:40:31.020971Z
PSA,urn:esa:psa:em16_tgo_acs::17.0,Product_Bundle,2023-09-25T15:40:31.039834Z
PSA,urn:esa:psa:em16_tgo_acs::18.0,Product_Bundle,2023-09-25T15:40:31.068604Z
PSA,urn:esa:psa:em16_tgo_acs::19.0,Product_Bundle,2023-09-25T15:40:31.095915Z
PSA,urn:esa:psa:em16_tgo_acs::2.0,Product_Bundle,2023-09-25T01:47:15.602383Z
PSA,urn:esa:psa:em16_tgo_acs::2.1,Product_Bundle,2023-09-25T01:47:15.618446Z
PSA,urn:esa:psa:em16_tgo_acs::2.2,Product_Bundle,2023-09-25T01:47:15.644153Z
PSA,urn:esa:psa:em16_tgo_acs::2.3,Product_Bundle,2023-09-23T23:11:30.486814Z
PSA,urn:esa:psa:em16_tgo_acs::2.4,Product_Bundle,2023-09-25T01:47:15.679683Z
PSA,urn:esa:psa:em16_tgo_acs::20.0,Product_Bundle,2023-09-25T15:40:31.124509Z
PSA,urn:esa:psa:em16_tgo_acs::21.0,Product_Bundle,2023-09-25T15:40:31.165828Z
PSA,urn:esa:psa:em16_tgo_acs::22.0,Product_Bundle,2023-09-25T15:40:31.186568Z
PSA,urn:esa:psa:em16_tgo_acs::23.0,Product_Bundle,2023-09-25T15:40:31.214637Z
PSA,urn:esa:psa:em16_tgo_acs::24.0,Product_Bundle,2023-09-25T15:40:31.242978Z
PSA,urn:esa:psa:em16_tgo_acs::25.0,Product_Bundle,2023-09-25T15:40:31.289628Z
PSA,urn:esa:psa:em16_tgo_acs::26.0,Product_Bundle,2023-09-25T15:40:31.333542Z
PSA,urn:esa:psa:em16_tgo_acs::27.0,Product_Bundle,2023-09-25T15:40:31.375304Z
PSA,urn:esa:psa:em16_tgo_acs::28.0,Product_Bundle,2023-09-25T15:40:31.421435Z
PSA,urn:esa:psa:em16_tgo_acs::29.0,Product_Bundle,2023-09-25T15:40:31.446587Z
PSA,urn:esa:psa:em16_tgo_acs::3.0,Product_Bundle,2023-09-25T01:47:15.706162Z
PSA,urn:esa:psa:em16_tgo_acs::3.1,Product_Bundle,2023-09-25T01:47:15.718071Z
PSA,urn:esa:psa:em16_tgo_acs::3.2,Product_Bundle,2023-09-25T01:47:15.738366Z
PSA,urn:esa:psa:em16_tgo_acs::3.3,Product_Bundle,2023-09-25T01:47:15.754112Z
PSA,urn:esa:psa:em16_tgo_acs::3.4,Product_Bundle,2023-09-25T02:00:54.637775Z
PSA,urn:esa:psa:em16_tgo_acs::30.0,Product_Bundle,2023-09-25T15:40:31.489387Z
PSA,urn:esa:psa:em16_tgo_acs::31.0,Product_Bundle,2023-09-25T15:40:31.549685Z
PSA,urn:esa:psa:em16_tgo_acs::32.0,Product_Bundle,2023-09-25T15:40:31.591108Z
PSA,urn:esa:psa:em16_tgo_acs::33.0,Product_Bundle,2023-09-25T15:40:31.617704Z
PSA,urn:esa:psa:em16_tgo_acs::34.0,Product_Bundle,2023-09-25T15:40:31.663450Z
PSA,urn:esa:psa:em16_tgo_acs::35.0,Product_Bundle,2023-09-25T15:40:31.685521Z
PSA,urn:esa:psa:em16_tgo_acs::36.0,Product_Bundle,2023-09-25T15:40:31.705448Z
PSA,urn:esa:psa:em16_tgo_acs::37.0,Product_Bundle,2023-09-25T15:40:31.731247Z
PSA,urn:esa:psa:em16_tgo_acs::38.0,Product_Bundle,2023-09-25T15:40:31.773250Z
