node,lidvid,product_class,harvest_date
PSA,urn:esa:psa:bc:document::1.44,Product_Collection,2023-08-23T15:03:42.447872Z
PSA,urn:esa:psa:bc:document::1.45,Product_Collection,2023-08-23T15:03:43.385783Z
PSA,urn:esa:psa:bc:document::1.46,Product_Collection,2023-08-23T15:03:45.017062Z
PSA,urn:esa:psa:bc:document::1.47,Product_Collection,2023-08-23T15:03:46.392823Z
PSA,urn:esa:psa:bc:document::1.48,Product_Collection,2023-08-23T15:03:47.396553Z
PSA,urn:esa:psa:bc:document::1.49,Product_Collection,2023-08-23T15:03:49.030231Z
PSA,urn:esa:psa:bc:document::1.5,Product_Collection,2023-08-23T15:02:56.306322Z
PSA,urn:esa:psa:bc:document::1.50,Product_Collection,2023-08-23T15:03:50.020996Z
PSA,urn:esa:psa:bc:document::1.51,Product_Collection,2023-08-23T15:03:51.477219Z
PSA,urn:esa:psa:bc:document::1.52,Product_Collection,2023-08-23T15:03:52.475412Z
PSA,urn:esa:psa:bc:document::1.53,Product_Collection,2023-08-23T15:03:54.034935Z
PSA,urn:esa:psa:bc:document::1.54,Product_Collection,2023-08-23T15:03:55.037714Z
PSA,urn:esa:psa:bc:document::1.6,Product_Collection,2023-08-23T15:02:57.352078Z
PSA,urn:esa:psa:bc:document::1.7,Product_Collection,2023-08-23T15:02:58.961790Z
PSA,urn:esa:psa:bc:document::1.8,Product_Collection,2023-08-23T15:02:59.954009Z
PSA,urn:esa:psa:bc:document::1.9,Product_Collection,2023-08-23T15:03:00.964414Z
PSA,urn:esa:psa:bc:document::10.0,Product_Collection,2023-08-23T15:04:37.581719Z
PSA,urn:esa:psa:bc:document::10.1,Product_Collection,2023-08-23T15:04:38.441918Z
PSA,urn:esa:psa:bc:document::10.2,Product_Collection,2023-08-23T15:04:40.143147Z
PSA,urn:esa:psa:bc:document::10.3,Product_Collection,2023-08-23T15:04:41.458156Z
PSA,urn:esa:psa:bc:document::10.4,Product_Collection,2023-08-23T15:04:43.151022Z
PSA,urn:esa:psa:bc:document::11.0,Product_Collection,2023-08-23T15:04:44.149130Z
PSA,urn:esa:psa:bc:document::11.1,Product_Collection,2023-08-23T15:04:45.148382Z
PSA,urn:esa:psa:bc:document::11.2,Product_Collection,2023-08-23T15:04:46.448943Z
PSA,urn:esa:psa:bc:document::11.3,Product_Collection,2023-08-23T15:04:47.452422Z
PSA,urn:esa:psa:bc:document::12.0,Product_Collection,2023-08-23T15:04:48.623568Z
PSA,urn:esa:psa:bc:document::12.1,Product_Collection,2025-02-20T06:02:35.166499Z
PSA,urn:esa:psa:bc:document::2.0,Product_Collection,2023-08-23T15:03:56.039711Z
PSA,urn:esa:psa:bc:document::2.1,Product_Collection,2023-08-23T15:03:57.044770Z
PSA,urn:esa:psa:bc:document::2.2,Product_Collection,2023-08-23T15:03:58.471723Z
PSA,urn:esa:psa:bc:document::2.3,Product_Collection,2023-08-23T15:03:59.409114Z
PSA,urn:esa:psa:bc:document::3.0,Product_Collection,2023-08-23T15:04:01.034644Z
PSA,urn:esa:psa:bc:document::3.1,Product_Collection,2023-08-23T15:04:02.499362Z
PSA,urn:esa:psa:bc:document::3.2,Product_Collection,2023-08-23T15:04:04.040476Z
